iterations,1,2,3,4,5,6
(3X4),"('UNSAT', 0.1053009033203125, -1, -1, -1, (3, 4))","('UNSAT', 0.13763999938964844, -1, -1, -1, (3, 4))","('UNSAT', 0.12675094604492188, -1, -1, -1, (3, 4))","('UNSAT', 0.12921380996704102, -1, -1, -1, (3, 4))","('UNSAT', 0.13344502449035645, -1, -1, -1, (3, 4))","('UNSAT', 0.1405344009399414, -1, -1, -1, (3, 4))"
(4X4),"('UNSAT', 0.2044985294342041, -1, -1, -1, (4, 4))","('UNSAT', 0.13691186904907227, -1, -1, -1, (4, 4))","('UNSAT', 0.12664580345153809, -1, -1, -1, (4, 4))","('UNSAT', 0.1308422088623047, -1, -1, -1, (4, 4))","('UNSAT', 0.13036537170410156, -1, -1, -1, (4, 4))","('UNSAT', 0.13100695610046387, -1, -1, -1, (4, 4))"
(5X4),"('UNSAT', 0.15784120559692383, -1, -1, -1, (5, 4))","('UNSAT', 0.09997081756591797, -1, -1, -1, (5, 4))","('UNSAT', 0.09666180610656738, -1, -1, -1, (5, 4))","('UNSAT', 0.10561943054199219, -1, -1, -1, (5, 4))","('UNSAT', 0.10107803344726562, -1, -1, -1, (5, 4))","('UNSAT', 0.1016855239868164, -1, -1, -1, (5, 4))"
(6X4),"('UNSAT', 0.1537647247314453, -1, -1, -1, (6, 4))","('UNSAT', 0.10138678550720215, -1, -1, -1, (6, 4))","('UNSAT', 0.09692931175231934, -1, -1, -1, (6, 4))","('UNSAT', 0.09810209274291992, -1, -1, -1, (6, 4))","('UNSAT', 0.10142087936401367, -1, -1, -1, (6, 4))","('UNSAT', 0.09940004348754883, -1, -1, -1, (6, 4))"
(1X5),"('UNSAT', 0.04981517791748047, -1, -1, -1, (1, 5))","('UNSAT', 0.03354525566101074, -1, -1, -1, (1, 5))","('UNSAT', 0.034354209899902344, -1, -1, -1, (1, 5))","('UNSAT', 0.033126115798950195, -1, -1, -1, (1, 5))","('UNSAT', 0.034134626388549805, -1, -1, -1, (1, 5))","('UNSAT', 0.03364062309265137, -1, -1, -1, (1, 5))"
(2X5),"('UNSAT', 0.06183314323425293, -1, -1, -1, (2, 5))","('UNSAT', 0.10290384292602539, -1, -1, -1, (2, 5))","('UNSAT', 0.1040041446685791, -1, -1, -1, (2, 5))","('UNSAT', 0.11121201515197754, -1, -1, -1, (2, 5))","('UNSAT', 0.10499453544616699, -1, -1, -1, (2, 5))","('UNSAT', 0.1017465591430664, -1, -1, -1, (2, 5))"
(3X5),"('SAT', 0.30208849906921387, 47.3993, 0.226566, 1.620848888706e-05, (3, 5))","('UNSAT', 0.14236688613891602, -1, -1, -1, (3, 5))","('UNSAT', 0.14146971702575684, -1, -1, -1, (3, 5))","('UNSAT', 0.15222597122192383, -1, -1, -1, (3, 5))","('UNSAT', 0.14012575149536133, -1, -1, -1, (3, 5))","('UNSAT', 0.13878917694091797, -1, -1, -1, (3, 5))"
(4X5),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.14999747276306152, -1, -1, -1, (4, 5))","('UNSAT', 0.14788198471069336, -1, -1, -1, (4, 5))","('UNSAT', 0.15503525733947754, -1, -1, -1, (4, 5))","('UNSAT', 0.14855265617370605, -1, -1, -1, (4, 5))","('UNSAT', 0.15849566459655762, -1, -1, -1, (4, 5))"
(5X5),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15279507637023926, -1, -1, -1, (5, 5))","('UNSAT', 0.14951443672180176, -1, -1, -1, (5, 5))","('UNSAT', 0.16077446937561035, -1, -1, -1, (5, 5))","('UNSAT', 0.14995908737182617, -1, -1, -1, (5, 5))","('UNSAT', 0.15199851989746094, -1, -1, -1, (5, 5))"
(6X5),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1625499725341797, -1, -1, -1, (6, 5))","('UNSAT', 0.15065622329711914, -1, -1, -1, (6, 5))","('UNSAT', 0.15452265739440918, -1, -1, -1, (6, 5))","('UNSAT', 0.15303969383239746, -1, -1, -1, (6, 5))","('UNSAT', 0.15135431289672852, -1, -1, -1, (6, 5))"
(1X6),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027884960174560547, -1, -1, -1, (1, 6))","('UNSAT', 0.027835369110107422, -1, -1, -1, (1, 6))","('UNSAT', 0.027068138122558594, -1, -1, -1, (1, 6))","('UNSAT', 0.02683258056640625, -1, -1, -1, (1, 6))","('UNSAT', 0.026999950408935547, -1, -1, -1, (1, 6))"
(2X6),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10898351669311523, -1, -1, -1, (2, 6))","('UNSAT', 0.10721993446350098, -1, -1, -1, (2, 6))","('UNSAT', 0.10606980323791504, -1, -1, -1, (2, 6))","('UNSAT', 0.10873174667358398, -1, -1, -1, (2, 6))","('UNSAT', 0.10728216171264648, -1, -1, -1, (2, 6))"
(3X6),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11212706565856934, -1, -1, -1, (3, 6))","('UNSAT', 0.11478471755981445, -1, -1, -1, (3, 6))","('UNSAT', 0.11111688613891602, -1, -1, -1, (3, 6))","('UNSAT', 0.11729669570922852, -1, -1, -1, (3, 6))","('UNSAT', 0.10893583297729492, -1, -1, -1, (3, 6))"
(4X6),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2669808864593506, -1, -1, -1, (4, 6))","('UNSAT', 0.2644541263580322, -1, -1, -1, (4, 6))","('UNSAT', 0.2661299705505371, -1, -1, -1, (4, 6))","('UNSAT', 0.2657890319824219, -1, -1, -1, (4, 6))","('UNSAT', 0.26856565475463867, -1, -1, -1, (4, 6))"
(5X6),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2533416748046875, -1, -1, -1, (5, 6))","('UNSAT', 0.25618982315063477, -1, -1, -1, (5, 6))","('UNSAT', 0.2578415870666504, -1, -1, -1, (5, 6))","('UNSAT', 0.25864720344543457, -1, -1, -1, (5, 6))","('UNSAT', 0.25798702239990234, -1, -1, -1, (5, 6))"
(6X6),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2791330814361572, -1, -1, -1, (6, 6))","('UNSAT', 0.24523043632507324, -1, -1, -1, (6, 6))","('UNSAT', 0.26693201065063477, -1, -1, -1, (6, 6))","('UNSAT', 0.2615394592285156, -1, -1, -1, (6, 6))","('UNSAT', 0.25432395935058594, -1, -1, -1, (6, 6))"
